service,service_call
RideSharing_1,"{'method': 'GetRide', 'parameters': {'destination': 'Willard Hicks', 'number_of_riders': '1', 'shared_ride': 'True'}}"
RideSharing_1,"{'method': 'GetRide', 'parameters': {'destination': 'Cables Wake Park', 'number_of_riders': '2', 'shared_ride': 'True'}}"
RideSharing_1,"{'method': 'GetRide', 'parameters': {'destination': ""Kuleto's Restaurant"", 'number_of_riders': '2', 'shared_ride': 'True'}}"
RideSharing_1,"{'method': 'GetRide', 'parameters': {'destination': 'Le Petit Bistro', 'number_of_riders': '2', 'shared_ride': 'True'}}"
RideSharing_1,"{'method': 'GetRide', 'parameters': {'destination': '5988 Newpark Mall Road', 'number_of_riders': '1', 'shared_ride': 'True'}}"
RideSharing_1,"{'method': 'GetRide', 'parameters': {'destination': '899 Sir Francis Drake Boulevard', 'number_of_riders': '2', 'shared_ride': 'True'}}"
RideSharing_1,"{'method': 'GetRide', 'parameters': {'destination': '1027 Airport Boulevard', 'number_of_riders': '4', 'shared_ride': 'True'}}"
RideSharing_1,"{'method': 'GetRide', 'parameters': {'destination': '1671 Willow Pass Road', 'number_of_riders': '2', 'shared_ride': 'True'}}"
RideSharing_1,"{'method': 'GetRide', 'parameters': {'destination': 'Silvercrest Housing For Snrs', 'number_of_riders': '2', 'shared_ride': 'True'}}"
RideSharing_1,"{'method': 'GetRide', 'parameters': {'destination': 'The Clover Theater', 'number_of_riders': '3', 'shared_ride': 'True'}}"
RideSharing_1,"{'method': 'GetRide', 'parameters': {'destination': '1850 El Camino Real', 'number_of_riders': '2', 'shared_ride': 'True'}}"
RideSharing_1,"{'method': 'GetRide', 'parameters': {'destination': '1621 Travis Boulevard #300', 'number_of_riders': '1', 'shared_ride': 'True'}}"
RideSharing_1,"{'method': 'GetRide', 'parameters': {'destination': '1460 Halford Avenue', 'number_of_riders': '3', 'shared_ride': 'True'}}"
RideSharing_1,"{'method': 'GetRide', 'parameters': {'destination': 'Chengdu Style Restaurant', 'number_of_riders': '1', 'shared_ride': 'True'}}"
RideSharing_1,"{'method': 'GetRide', 'parameters': {'destination': '100 Van Ness Avenue', 'number_of_riders': '2', 'shared_ride': 'True'}}"
RideSharing_1,"{'method': 'GetRide', 'parameters': {'destination': '140 New Montgomery Street #1', 'number_of_riders': '1', 'shared_ride': 'True'}}"
RideSharing_1,"{'method': 'GetRide', 'parameters': {'destination': '185 Estancia Drive', 'number_of_riders': '1', 'shared_ride': 'True'}}"
RideSharing_1,"{'method': 'GetRide', 'parameters': {'destination': 'SS United States', 'number_of_riders': '3', 'shared_ride': 'True'}}"
RideSharing_1,"{'method': 'GetRide', 'parameters': {'destination': 'San Francisco', 'number_of_riders': '1', 'shared_ride': 'True'}}"
RideSharing_1,"{'method': 'GetRide', 'parameters': {'destination': 'Vineyard Meadows Apartments', 'number_of_riders': '1', 'shared_ride': 'True'}}"
RideSharing_1,"{'method': 'GetRide', 'parameters': {'destination': '2100 Avy Avenue', 'number_of_riders': '3', 'shared_ride': 'True'}}"
RideSharing_1,"{'method': 'GetRide', 'parameters': {'destination': '770 9th Avenue', 'number_of_riders': '1', 'shared_ride': 'True'}}"
RideSharing_1,"{'method': 'GetRide', 'parameters': {'destination': '453 Fleming Avenue East', 'number_of_riders': '1', 'shared_ride': 'True'}}"
RideSharing_1,"{'method': 'GetRide', 'parameters': {'destination': 'National Gallery of Modern Art', 'number_of_riders': '1', 'shared_ride': 'True'}}"
RideSharing_1,"{'method': 'GetRide', 'parameters': {'destination': 'California State Capitol Museum', 'number_of_riders': '1', 'shared_ride': 'True'}}"
RideSharing_1,"{'method': 'GetRide', 'parameters': {'destination': 'Mathilda Garden Apartments', 'number_of_riders': '2', 'shared_ride': 'True'}}"
RideSharing_1,"{'method': 'GetRide', 'parameters': {'destination': '1700 Laguna Street', 'number_of_riders': '2', 'shared_ride': 'True'}}"
RideSharing_1,"{'method': 'GetRide', 'parameters': {'destination': '2050 Broadway', 'number_of_riders': '3', 'shared_ride': 'True'}}"
RideSharing_1,"{'method': 'GetRide', 'parameters': {'destination': '1100 Foster Square Lane #150', 'number_of_riders': '1', 'shared_ride': 'True'}}"
RentalCars_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-13', 'pickup_date': '2019-03-07', 'pickup_location': 'Union Station', 'pickup_time': '13:30', 'type': 'Standard'}}"
RentalCars_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-05', 'pickup_date': '2019-03-04', 'pickup_location': 'YVR International Airport', 'pickup_time': '16:30', 'type': 'Standard'}}"
RentalCars_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-14', 'pickup_date': '2019-03-07', 'pickup_location': 'Sacramento Valley Station', 'pickup_time': '16:30', 'type': 'Standard'}}"
RentalCars_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-08', 'pickup_date': '2019-03-06', 'pickup_location': ""O'Hare International Airport"", 'pickup_time': '15:30', 'type': 'Full-size'}}"
RentalCars_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-10', 'pickup_date': '2019-03-08', 'pickup_location': 'Santa Fe Depot', 'pickup_time': '15:30', 'type': 'Compact'}}"
RentalCars_1,"{'method': 'GetCarsAvailable', 'parameters': {'dropoff_date': '2019-03-14', 'pickup_city': 'Anaheim', 'pickup_date': '2019-03-12', 'pickup_time': '09:30', 'type': 'Standard'}}"
RentalCars_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-14', 'pickup_date': '2019-03-11', 'pickup_location': 'Gatwick International Airport', 'pickup_time': '19:30', 'type': 'Standard'}}"
RentalCars_1,"{'method': 'GetCarsAvailable', 'parameters': {'dropoff_date': '2019-03-12', 'pickup_city': 'Atlanta', 'pickup_date': '2019-03-09', 'pickup_time': '13:00'}}"
RentalCars_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-07', 'pickup_date': '2019-03-03', 'pickup_location': 'Union Station', 'pickup_time': '12:00', 'type': 'Standard'}}"
RentalCars_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-03', 'pickup_date': '2019-03-02', 'pickup_location': 'Santa Fe Depot', 'pickup_time': '16:30', 'type': 'Standard'}}"
RentalCars_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-05', 'pickup_date': '2019-03-02', 'pickup_location': 'LGB Airport', 'pickup_time': '14:00', 'type': 'Standard'}}"
RentalCars_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-10', 'pickup_date': '2019-03-05', 'pickup_location': 'King Street Station', 'pickup_time': '14:00', 'type': 'Standard'}}"
RentalCars_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-05', 'pickup_date': '2019-03-01', 'pickup_location': 'Dulles International Airport', 'pickup_time': '13:30', 'type': 'Compact'}}"
RentalCars_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-03', 'pickup_date': '2019-03-01', 'pickup_location': 'Grand Central Station', 'pickup_time': '18:30', 'type': 'Standard'}}"
RentalCars_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-05', 'pickup_date': '2019-03-01', 'pickup_location': ""O'Hare International Airport"", 'pickup_time': '18:30', 'type': 'Standard'}}"
RentalCars_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-12', 'pickup_date': '2019-03-11', 'pickup_location': 'John Wayne Airport', 'pickup_time': '12:00', 'type': 'Full-size'}}"
RentalCars_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-07', 'pickup_date': '2019-03-01', 'pickup_location': '30th Street Station', 'pickup_time': '10:30', 'type': 'Standard'}}"
RentalCars_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-11', 'pickup_date': '2019-03-09', 'pickup_location': 'Charles de Gaulle International Airport', 'pickup_time': '15:00', 'type': 'Standard'}}"
RentalCars_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-12', 'pickup_date': '2019-03-10', 'pickup_location': 'Charles de Gaulle International Airport', 'pickup_time': '17:00', 'type': 'Standard'}}"
RentalCars_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-04', 'pickup_date': '2019-03-01', 'pickup_location': 'PDX International Airport', 'pickup_time': '11:00', 'type': 'Full-size'}}"
RentalCars_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-02', 'pickup_date': '2019-03-01', 'pickup_location': 'Estacion Buenavista', 'pickup_time': '12:00', 'type': 'Standard'}}"
RentalCars_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-10', 'pickup_date': '2019-03-05', 'pickup_location': 'YVR International Airport', 'pickup_time': '15:00', 'type': 'Standard'}}"
RentalCars_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-11', 'pickup_date': '2019-03-07', 'pickup_location': 'Estacion Buenavista', 'pickup_time': '15:30', 'type': 'Standard'}}"
RentalCars_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-11', 'pickup_date': '2019-03-10', 'pickup_location': 'Sky Harbor International Airport', 'pickup_time': '09:00', 'type': 'Standard'}}"
RentalCars_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-05', 'pickup_date': '2019-03-04', 'pickup_location': 'Union Station', 'pickup_time': '17:00', 'type': 'Standard'}}"
RentalCars_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-07', 'pickup_date': '2019-03-05', 'pickup_location': 'John Wayne Airport', 'pickup_time': '12:00', 'type': 'Standard'}}"
RentalCars_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-06', 'pickup_date': '2019-03-01', 'pickup_location': 'Union Station', 'pickup_time': '17:00', 'type': 'Compact'}}"
RentalCars_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-09', 'pickup_date': '2019-03-08', 'pickup_location': '30th Street Station', 'pickup_time': '12:00', 'type': 'Standard'}}"
RentalCars_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-11', 'pickup_date': '2019-03-10', 'pickup_location': 'YVR International Airport', 'pickup_time': '15:00', 'type': 'Standard'}}"
RentalCars_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-13', 'pickup_date': '2019-03-12', 'pickup_location': 'McCarran International Airport', 'pickup_time': '13:30', 'type': 'Standard'}}"
RentalCars_1,"{'method': 'GetCarsAvailable', 'parameters': {'dropoff_date': '2019-03-13', 'pickup_city': 'Chicago', 'pickup_date': '2019-03-08', 'pickup_time': '13:30'}}"
RentalCars_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-07', 'pickup_date': '2019-03-06', 'pickup_location': 'Intercity Terminal', 'pickup_time': '14:00', 'type': 'Standard'}}"
RentalCars_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-09', 'pickup_date': '2019-03-04', 'pickup_location': 'Kingsford Smith International Airport', 'pickup_time': '15:00', 'type': 'Standard'}}"
RentalCars_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-08', 'pickup_date': '2019-03-07', 'pickup_location': 'Intercity Terminal', 'pickup_time': '09:30', 'type': 'Standard'}}"
RentalCars_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-07', 'pickup_date': '2019-03-03', 'pickup_location': 'SFO International Airport', 'pickup_time': '20:00', 'type': 'Standard'}}"
RentalCars_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-12', 'pickup_date': '2019-03-11', 'pickup_location': 'Salesforce Transit Center', 'pickup_time': '15:30', 'type': 'Compact'}}"
RentalCars_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-09', 'pickup_date': '2019-03-05', 'pickup_location': 'JFK International Airport', 'pickup_time': '17:00', 'type': 'Compact'}}"
RentalCars_1,"{'method': 'GetCarsAvailable', 'parameters': {'dropoff_date': '2019-03-10', 'pickup_city': 'Fresno', 'pickup_date': '2019-03-05', 'pickup_time': '15:30'}}"
RentalCars_1,"{'method': 'GetCarsAvailable', 'parameters': {'dropoff_date': '2019-03-07', 'pickup_city': 'Vancouver', 'pickup_date': '2019-03-06', 'pickup_time': '13:30'}}"
Buses_1,"{'method': 'BuyBusTicket', 'parameters': {'from_location': 'Las Vegas', 'leaving_date': '2019-03-14', 'leaving_time': '07:20', 'to_location': 'Sacramento', 'travelers': '2'}}"
Buses_1,"{'method': 'BuyBusTicket', 'parameters': {'from_location': 'Anaheim', 'leaving_date': '2019-03-03', 'leaving_time': '14:50', 'to_location': 'Las Vegas', 'travelers': '3'}}"
Buses_1,"{'method': 'FindBus', 'parameters': {'from_location': 'New York', 'leaving_date': '2019-03-09', 'to_location': 'Philadelphia', 'travelers': '2'}}"
Buses_1,"{'method': 'FindBus', 'parameters': {'from_location': 'Fresno', 'leaving_date': '2019-03-02', 'to_location': 'San Diego', 'travelers': '3'}}"
Buses_1,"{'method': 'BuyBusTicket', 'parameters': {'from_location': 'San Francisco', 'leaving_date': '2019-03-06', 'leaving_time': '07:20', 'to_location': 'Las Vegas', 'travelers': '4'}}"
Buses_1,"{'method': 'BuyBusTicket', 'parameters': {'from_location': 'San Diego', 'leaving_date': '2019-03-08', 'leaving_time': '08:20', 'to_location': 'Long Beach', 'travelers': '1'}}"
Buses_1,"{'method': 'BuyBusTicket', 'parameters': {'from_location': 'Philadelphia', 'leaving_date': '2019-03-05', 'leaving_time': '08:20', 'to_location': 'Washington', 'travelers': '4'}}"
Buses_1,"{'method': 'BuyBusTicket', 'parameters': {'from_location': 'Anaheim', 'leaving_date': '2019-03-09', 'leaving_time': '08:40', 'to_location': 'Sacramento', 'travelers': '2'}}"
Buses_1,"{'method': 'FindBus', 'parameters': {'from_location': 'San Francisco', 'leaving_date': '2019-03-03', 'to_location': 'Los Angeles', 'travelers': '2'}}"
Buses_1,"{'method': 'BuyBusTicket', 'parameters': {'from_location': 'Sacramento', 'leaving_date': '2019-03-14', 'leaving_time': '07:40', 'to_location': 'Long Beach', 'travelers': '1'}}"
Buses_1,"{'method': 'BuyBusTicket', 'parameters': {'from_location': 'Los Angeles', 'leaving_date': '2019-03-08', 'leaving_time': '06:40', 'to_location': 'Long Beach', 'travelers': '3'}}"
Buses_1,"{'method': 'FindBus', 'parameters': {'from_location': 'San Diego', 'leaving_date': '2019-03-10', 'to_location': 'San Francisco', 'travelers': '1'}}"
Buses_1,"{'method': 'BuyBusTicket', 'parameters': {'from_location': 'Sacramento', 'leaving_date': '2019-03-11', 'leaving_time': '10:40', 'to_location': 'Las Vegas', 'travelers': '1'}}"
Buses_1,"{'method': 'BuyBusTicket', 'parameters': {'from_location': 'Anaheim', 'leaving_date': '2019-03-07', 'leaving_time': '06:40', 'to_location': 'Fresno', 'travelers': '1'}}"
Buses_1,"{'method': 'BuyBusTicket', 'parameters': {'from_location': 'Los Angeles', 'leaving_date': '2019-03-13', 'leaving_time': '07:00', 'to_location': 'Long Beach', 'travelers': '3'}}"
Buses_1,"{'method': 'BuyBusTicket', 'parameters': {'from_location': 'Fresno', 'leaving_date': '2019-03-13', 'leaving_time': '12:30', 'to_location': 'Long Beach', 'travelers': '2'}}"
Buses_1,"{'method': 'BuyBusTicket', 'parameters': {'from_location': 'Anaheim', 'leaving_date': '2019-03-03', 'leaving_time': '10:10', 'to_location': 'San Francisco', 'travelers': '2'}}"
Buses_1,"{'method': 'BuyBusTicket', 'parameters': {'from_location': 'Sacramento', 'leaving_date': '2019-03-13', 'leaving_time': '07:30', 'to_location': 'Las Vegas', 'travelers': '4'}}"
Buses_1,"{'method': 'BuyBusTicket', 'parameters': {'from_location': 'Los Angeles', 'leaving_date': '2019-03-09', 'leaving_time': '07:40', 'to_location': 'San Diego', 'travelers': '3'}}"
Buses_1,"{'method': 'BuyBusTicket', 'parameters': {'from_location': 'San Diego', 'leaving_date': '2019-03-13', 'leaving_time': '07:40', 'to_location': 'San Francisco', 'travelers': '4'}}"
Buses_1,"{'method': 'BuyBusTicket', 'parameters': {'from_location': 'New York', 'leaving_date': '2019-03-03', 'leaving_time': '07:40', 'to_location': 'Philadelphia', 'travelers': '1'}}"
Buses_1,"{'method': 'BuyBusTicket', 'parameters': {'from_location': 'Anaheim', 'leaving_date': '2019-03-13', 'leaving_time': '12:30', 'to_location': 'Las Vegas', 'travelers': '1'}}"
Buses_1,"{'method': 'BuyBusTicket', 'parameters': {'from_location': 'Los Angeles', 'leaving_date': '2019-03-02', 'leaving_time': '12:30', 'to_location': 'Las Vegas', 'travelers': '3'}}"
Buses_1,"{'method': 'BuyBusTicket', 'parameters': {'from_location': 'Long Beach', 'leaving_date': '2019-03-06', 'leaving_time': '11:10', 'to_location': 'Fresno', 'travelers': '4'}}"
Buses_1,"{'method': 'BuyBusTicket', 'parameters': {'from_location': 'Sacramento', 'leaving_date': '2019-03-14', 'leaving_time': '10:20', 'to_location': 'Las Vegas', 'travelers': '4'}}"
Buses_1,"{'method': 'BuyBusTicket', 'parameters': {'from_location': 'Las Vegas', 'leaving_date': '2019-03-02', 'leaving_time': '07:10', 'to_location': 'Fresno', 'travelers': '4'}}"
Buses_1,"{'method': 'BuyBusTicket', 'parameters': {'from_location': 'Las Vegas', 'leaving_date': '2019-03-04', 'leaving_time': '11:20', 'to_location': 'Fresno', 'travelers': '3'}}"
Buses_1,"{'method': 'BuyBusTicket', 'parameters': {'from_location': 'Sacramento', 'leaving_date': '2019-03-14', 'leaving_time': '08:30', 'to_location': 'Anaheim', 'travelers': '1'}}"
Buses_1,"{'method': 'BuyBusTicket', 'parameters': {'from_location': 'Long Beach', 'leaving_date': '2019-03-10', 'leaving_time': '06:40', 'to_location': 'Los Angeles', 'travelers': '2'}}"
Buses_1,"{'method': 'BuyBusTicket', 'parameters': {'from_location': 'San Diego', 'leaving_date': '2019-03-02', 'leaving_time': '07:40', 'to_location': 'San Francisco', 'travelers': '3'}}"
